Date,Cocoa_Price,PRCP,TAVG,Exchange_Rate,log_price
2018-06-11,2366.67,0.79,78,4.6885,7.76923918281101
2018-06-08,2379.6,0.0,82,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,81,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,82,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,82,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,81,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,84,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,84,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,83,4.6981,7.774687685313751
2018-06-08,2379.6,0.0,81,4.6981,7.774687685313751
2018-06-07,2291.37,0.0,80,4.6803,7.736905170941244
2018-06-07,2291.37,0.0,78,4.6803,7.736905170941244
2018-06-07,2291.37,0.0,79,4.6803,7.736905170941244
2018-06-07,2291.37,0.0,77,4.6803,7.736905170941244
2018-06-07,2291.37,1.5,78,4.6803,7.736905170941244
2018-06-07,2291.37,0.0,78,4.6803,7.736905170941244
2018-06-07,2291.37,0.75,79,4.6803,7.736905170941244
2018-06-07,2291.37,0.98,79,4.6803,7.736905170941244
2018-06-07,2291.37,0.0,77,4.6803,7.736905170941244
2018-06-06,2319.97,0.0,80,4.7,7.749309533542266
2018-06-06,2319.97,0.0,78,4.7,7.749309533542266
2018-06-06,2319.97,0.0,75,4.7,7.749309533542266
2018-06-06,2319.97,0.0,75,4.7,7.749309533542266
2018-06-06,2319.97,0.0,80,4.7,7.749309533542266
2018-06-06,2319.97,0.0,79,4.7,7.749309533542266
2018-06-06,2319.97,0.0,78,4.7,7.749309533542266
2018-06-06,2319.97,0.0,77,4.7,7.749309533542266
2018-06-05,2316.0,0.0,82,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,82,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,83,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,81,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,82,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,83,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,83,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,85,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,83,4.74,7.7475968386928855
2018-06-05,2316.0,0.0,81,4.74,7.7475968386928855
2018-06-04,2366.64,0.0,81,4.6925,7.769226506692183
2018-06-04,2366.64,0.0,78,4.6925,7.769226506692183
2018-06-04,2366.64,0.0,81,4.6925,7.769226506692183
2018-06-04,2366.64,0.0,81,4.6925,7.769226506692183
2018-06-04,2366.64,0.55,81,4.6925,7.769226506692183
2018-06-04,2366.64,0.0,82,4.6925,7.769226506692183
2018-06-04,2366.64,0.0,82,4.6925,7.769226506692183
2018-06-01,2463.02,0.0,83,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,81,4.7383,7.809143518266213
2018-06-01,2463.02,0.03,82,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,79,4.7383,7.809143518266213
2018-06-01,2463.02,0.08,81,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,82,4.7383,7.809143518266213
2018-06-01,2463.02,0.02,81,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,87,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,83,4.7383,7.809143518266213
2018-06-01,2463.02,0.0,81,4.7383,7.809143518266213
2018-05-31,2463.66,0.0,82,4.7173,7.809403328119339
2018-05-31,2463.66,0.08,77,4.7173,7.809403328119339
2018-05-31,2463.66,0.12,77,4.7173,7.809403328119339
2018-05-31,2463.66,0.83,80,4.7173,7.809403328119339
2018-05-31,2463.66,0.0,80,4.7173,7.809403328119339
2018-05-31,2463.66,0.75,78,4.7173,7.809403328119339
2018-05-31,2463.66,0.0,80,4.7173,7.809403328119339
2018-05-31,2463.66,0.63,79,4.7173,7.809403328119339
2018-05-31,2463.66,0.08,80,4.7173,7.809403328119339
2018-05-30,2530.27,0.0,81,4.69,7.836081295395048
2018-05-30,2530.27,0.31,79,4.69,7.836081295395048
2018-05-30,2530.27,0.01,80,4.69,7.836081295395048
2018-05-30,2530.27,0.0,80,4.69,7.836081295395048
2018-05-30,2530.27,1.14,81,4.69,7.836081295395048
2018-05-30,2530.27,0.28,81,4.69,7.836081295395048
2018-05-30,2530.27,0.0,81,4.69,7.836081295395048
2018-05-30,2530.27,0.01,79,4.69,7.836081295395048
2018-05-30,2530.27,0.0,82,4.69,7.836081295395048
2018-05-29,2505.87,0.0,82,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,80,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,83,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,80,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,82,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,83,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,82,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,81,4.6725,7.82639125861163
2018-05-29,2505.87,0.31,81,4.6725,7.82639125861163
2018-05-29,2505.87,0.0,81,4.6725,7.82639125861163
2018-05-25,2558.55,0.0,80,4.64,7.847195970754991
2018-05-25,2558.55,0.03,79,4.64,7.847195970754991
2018-05-25,2558.55,0.0,80,4.64,7.847195970754991
2018-05-25,2558.55,1.26,79,4.64,7.847195970754991
2018-05-25,2558.55,0.2,82,4.64,7.847195970754991
2018-05-25,2558.55,0.0,81,4.64,7.847195970754991
2018-05-25,2558.55,0.0,78,4.64,7.847195970754991
2018-05-24,2593.81,0.0,83,4.64,7.860883116241576
2018-05-24,2593.81,0.0,80,4.64,7.860883116241576
2018-05-24,2593.81,0.0,80,4.64,7.860883116241576
2018-05-24,2593.81,0.0,82,4.64,7.860883116241576
2018-05-24,2593.81,0.0,84,4.64,7.860883116241576
2018-05-24,2593.81,0.0,82,4.64,7.860883116241576
2018-05-24,2593.81,0.0,84,4.64,7.860883116241576
2018-05-24,2593.81,7.48,83,4.64,7.860883116241576
2018-05-24,2593.81,0.2,80,4.64,7.860883116241576
2018-05-23,2608.5,0.08,81,4.6399,7.866530622462447
2018-05-23,2608.5,0.03,82,4.6399,7.866530622462447
2018-05-23,2608.5,0.0,84,4.6399,7.866530622462447
2018-05-23,2608.5,0.08,82,4.6399,7.866530622462447
2018-05-23,2608.5,0.0,83,4.6399,7.866530622462447
2018-05-23,2608.5,0.02,83,4.6399,7.866530622462447
2018-05-23,2608.5,0.0,84,4.6399,7.866530622462447
2018-05-23,2608.5,0.0,81,4.6399,7.866530622462447
2018-05-23,2608.5,0.0,82,4.6399,7.866530622462447
2018-05-22,2587.46,0.0,83,4.63,7.858431978516935
2018-05-22,2587.46,0.0,82,4.63,7.858431978516935
2018-05-22,2587.46,0.0,81,4.63,7.858431978516935
2018-05-22,2587.46,0.0,82,4.63,7.858431978516935
2018-05-22,2587.46,0.04,82,4.63,7.858431978516935
2018-05-22,2587.46,0.0,84,4.63,7.858431978516935
2018-05-22,2587.46,0.0,81,4.63,7.858431978516935
2018-05-22,2587.46,0.0,83,4.63,7.858431978516935
2018-05-21,2602.0,0.0,83,4.635,7.86403565907245
2018-05-21,2602.0,0.0,85,4.635,7.86403565907245
2018-05-21,2602.0,0.0,84,4.635,7.86403565907245
2018-05-21,2602.0,0.0,80,4.635,7.86403565907245
2018-05-21,2602.0,0.04,83,4.635,7.86403565907245
2018-05-21,2602.0,0.0,84,4.635,7.86403565907245
2018-05-21,2602.0,0.0,84,4.635,7.86403565907245
2018-05-21,2602.0,0.0,86,4.635,7.86403565907245
2018-05-21,2602.0,0.0,85,4.635,7.86403565907245
2018-05-21,2602.0,0.0,84,4.635,7.86403565907245
2018-05-18,2638.7,0.0,80,4.6,7.878041650617304
2018-05-18,2638.7,0.67,77,4.6,7.878041650617304
2018-05-18,2638.7,0.0,81,4.6,7.878041650617304
2018-05-18,2638.7,0.0,76,4.6,7.878041650617304
2018-05-18,2638.7,0.0,77,4.6,7.878041650617304
2018-05-18,2638.7,1.26,77,4.6,7.878041650617304
2018-05-18,2638.7,0.0,77,4.6,7.878041650617304
2018-05-18,2638.7,0.08,79,4.6,7.878041650617304
2018-05-18,2638.7,0.0,80,4.6,7.878041650617304
2018-05-17,2608.62,0.0,78,4.613,7.86657662485458
2018-05-17,2608.62,0.16,78,4.613,7.86657662485458
2018-05-17,2608.62,0.0,79,4.613,7.86657662485458
2018-05-17,2608.62,0.0,76,4.613,7.86657662485458
2018-05-17,2608.62,0.0,77,4.613,7.86657662485458
2018-05-17,2608.62,0.98,79,4.613,7.86657662485458
2018-05-17,2608.62,0.0,82,4.613,7.86657662485458
2018-05-17,2608.62,0.0,78,4.613,7.86657662485458
2018-05-17,2608.62,0.0,80,4.613,7.86657662485458
2018-05-17,2608.62,0.0,77,4.613,7.86657662485458
2018-05-16,2682.58,0.0,84,4.585,7.894534296986533
2018-05-16,2682.58,0.0,82,4.585,7.894534296986533
2018-05-16,2682.58,0.0,86,4.585,7.894534296986533
2018-05-15,2637.87,0.0,82,4.5725,7.8777270523055805
2018-05-15,2637.87,0.0,81,4.5725,7.8777270523055805
2018-05-15,2637.87,0.0,82,4.5725,7.8777270523055805
2018-05-15,2637.87,0.0,81,4.5725,7.8777270523055805
2018-05-15,2637.87,0.08,82,4.5725,7.8777270523055805
2018-05-15,2637.87,0.0,83,4.5725,7.8777270523055805
2018-05-15,2637.87,0.04,83,4.5725,7.8777270523055805
2018-05-15,2637.87,0.0,84,4.5725,7.8777270523055805
2018-05-15,2637.87,0.04,82,4.5725,7.8777270523055805
2018-05-14,2735.52,0.02,82,4.5255,7.914076824754799
2018-05-14,2735.52,0.12,79,4.5255,7.914076824754799
2018-05-14,2735.52,0.0,80,4.5255,7.914076824754799
2018-05-14,2735.52,0.0,81,4.5255,7.914076824754799
2018-05-14,2735.52,0.0,83,4.5255,7.914076824754799
2018-05-14,2735.52,0.04,85,4.5255,7.914076824754799
2018-05-14,2735.52,0.02,82,4.5255,7.914076824754799
2018-05-14,2735.52,0.02,82,4.5255,7.914076824754799
2018-05-14,2735.52,0.0,82,4.5255,7.914076824754799
2018-05-11,2757.91,3.5,76,4.5325,7.922228425478523
2018-05-11,2757.91,0.0,75,4.5325,7.922228425478523
2018-05-11,2757.91,0.0,76,4.5325,7.922228425478523
2018-05-11,2757.91,1.34,74,4.5325,7.922228425478523
2018-05-11,2757.91,0.35,75,4.5325,7.922228425478523
2018-05-11,2757.91,2.64,76,4.5325,7.922228425478523
2018-05-11,2757.91,0.12,75,4.5325,7.922228425478523
2018-05-11,2757.91,0.91,77,4.5325,7.922228425478523
2018-05-11,2757.91,1.26,74,4.5325,7.922228425478523
2018-05-10,2719.47,0.0,84,4.54,7.908192287362565
2018-05-10,2719.47,0.0,81,4.54,7.908192287362565
2018-05-10,2719.47,0.0,82,4.54,7.908192287362565
2018-05-10,2719.47,0.0,87,4.54,7.908192287362565
2018-05-10,2719.47,0.0,85,4.54,7.908192287362565
2018-05-10,2719.47,0.12,82,4.54,7.908192287362565
2018-05-10,2719.47,0.0,82,4.54,7.908192287362565
2018-05-09,2727.93,0.0,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,82,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,82,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.35,83,4.5312,7.911298358810087
2018-05-09,2727.93,1.14,81,4.5312,7.911298358810087
2018-05-09,2727.93,0.0,82,4.5312,7.911298358810087
2018-05-08,2731.04,0.0,81,4.505,7.912437768016023
2018-05-08,2731.04,0.0,81,4.505,7.912437768016023
2018-05-08,2731.04,0.0,81,4.505,7.912437768016023
2018-05-08,2731.04,0.0,81,4.505,7.912437768016023
2018-05-08,2731.04,0.0,84,4.505,7.912437768016023
2018-05-08,2731.04,0.0,83,4.505,7.912437768016023
2018-05-08,2731.04,0.0,81,4.505,7.912437768016023
2018-05-08,2731.04,0.0,79,4.505,7.912437768016023
2018-05-08,2731.04,0.0,82,4.505,7.912437768016023
2018-05-07,2775.24,0.0,83,4.495,7.92849250892728
2018-05-07,2775.24,0.0,85,4.495,7.92849250892728
2018-05-07,2775.24,0.0,85,4.495,7.92849250892728
2018-05-07,2775.24,0.0,82,4.495,7.92849250892728
2018-05-07,2775.24,0.0,83,4.495,7.92849250892728
2018-05-07,2775.24,0.0,83,4.495,7.92849250892728
2018-05-07,2775.24,0.0,82,4.495,7.92849250892728
2018-05-07,2775.24,0.0,82,4.495,7.92849250892728
2018-05-07,2775.24,0.0,83,4.495,7.92849250892728
2018-05-07,2775.24,0.0,81,4.495,7.92849250892728
2018-05-04,2734.0,0.0,81,4.48,7.913521017283895
2018-05-04,2734.0,0.0,80,4.48,7.913521017283895
2018-05-04,2734.0,0.0,81,4.48,7.913521017283895
2018-05-04,2734.0,0.08,81,4.48,7.913521017283895
2018-05-03,2767.13,0.0,80,4.475,7.925565960974582
2018-05-03,2767.13,0.0,79,4.475,7.925565960974582
2018-05-03,2767.13,0.0,84,4.475,7.925565960974582
2018-05-03,2767.13,0.63,80,4.475,7.925565960974582
2018-05-03,2767.13,0.0,79,4.475,7.925565960974582
2018-05-03,2767.13,0.0,80,4.475,7.925565960974582
2018-05-02,2752.98,0.0,85,4.51,7.920439240314185
2018-05-02,2752.98,0.0,83,4.51,7.920439240314185
2018-05-02,2752.98,0.0,86,4.51,7.920439240314185
2018-05-02,2752.98,0.0,84,4.51,7.920439240314185
2018-05-02,2752.98,0.0,85,4.51,7.920439240314185
2018-05-02,2752.98,0.0,86,4.51,7.920439240314185
2018-05-02,2752.98,0.0,84,4.51,7.920439240314185
2018-05-02,2752.98,0.0,82,4.51,7.920439240314185
2018-05-01,2799.5,0.0,84,4.495,7.937196108788948
2018-04-30,2746.23,0.0,84,4.495,7.91798434101413
2018-04-30,2746.23,0.0,82,4.495,7.91798434101413
2018-04-30,2746.23,0.0,85,4.495,7.91798434101413
2018-04-30,2746.23,0.2,81,4.495,7.91798434101413
2018-04-30,2746.23,0.39,83,4.495,7.91798434101413
2018-04-30,2746.23,0.0,83,4.495,7.91798434101413
2018-04-30,2746.23,0.04,82,4.495,7.91798434101413
2018-04-30,2746.23,0.0,86,4.495,7.91798434101413
2018-04-30,2746.23,0.0,85,4.495,7.91798434101413
2018-04-30,2746.23,0.31,79,4.495,7.91798434101413
2018-04-27,2741.37,0.0,87,4.48,7.916213074423767
2018-04-27,2741.37,0.0,87,4.48,7.916213074423767
2018-04-27,2741.37,0.0,85,4.48,7.916213074423767
2018-04-27,2741.37,0.0,87,4.48,7.916213074423767
2018-04-26,2730.92,0.0,83,4.46,7.91239382774549
2018-04-26,2730.92,1.46,80,4.46,7.91239382774549
2018-04-26,2730.92,0.0,88,4.46,7.91239382774549
2018-04-26,2730.92,0.0,84,4.46,7.91239382774549
2018-04-26,2730.92,0.0,85,4.46,7.91239382774549
2018-04-26,2730.92,0.0,88,4.46,7.91239382774549
2018-04-26,2730.92,0.0,80,4.46,7.91239382774549
2018-04-25,2745.07,0.0,84,4.444,7.917561854529235
2018-04-25,2745.07,0.0,80,4.444,7.917561854529235
2018-04-25,2745.07,0.0,83,4.444,7.917561854529235
2018-04-25,2745.07,0.0,82,4.444,7.917561854529235
2018-04-25,2745.07,0.0,85,4.444,7.917561854529235
2018-04-25,2745.07,0.0,83,4.444,7.917561854529235
2018-04-25,2745.07,0.0,80,4.444,7.917561854529235
2018-04-25,2745.07,0.0,80,4.444,7.917561854529235
2018-04-24,2735.19,0.0,84,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,83,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,85,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,84,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,84,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,84,4.4425,7.91395618227863
2018-04-24,2735.19,0.39,83,4.4425,7.91395618227863
2018-04-24,2735.19,0.0,86,4.4425,7.91395618227863
2018-04-23,2669.03,0.0,85,4.44,7.88947038950621
2018-04-23,2669.03,0.63,80,4.44,7.88947038950621
2018-04-23,2669.03,0.0,83,4.44,7.88947038950621
2018-04-23,2669.03,0.0,83,4.44,7.88947038950621
2018-04-23,2669.03,0.0,82,4.44,7.88947038950621
2018-04-23,2669.03,0.0,82,4.44,7.88947038950621
2018-04-23,2669.03,0.0,84,4.44,7.88947038950621
2018-04-23,2669.03,0.0,85,4.44,7.88947038950621
2018-04-23,2669.03,0.0,84,4.44,7.88947038950621
2018-04-23,2669.03,0.0,82,4.44,7.88947038950621
2018-04-20,2673.94,0.0,82,4.43,7.891308319115456
2018-04-20,2673.94,0.0,78,4.43,7.891308319115456
2018-04-20,2673.94,0.55,80,4.43,7.891308319115456
2018-04-20,2673.94,0.0,79,4.43,7.891308319115456
2018-04-20,2673.94,0.0,83,4.43,7.891308319115456
2018-04-20,2673.94,0.0,80,4.43,7.891308319115456
2018-04-20,2673.94,0.0,80,4.43,7.891308319115456
2018-04-20,2673.94,0.16,80,4.43,7.891308319115456
2018-04-20,2673.94,0.12,77,4.43,7.891308319115456
2018-04-19,2751.73,0.0,85,4.44,7.9199850837749715
2018-04-18,2753.51,0.0,85,4.435,7.920631740437361
2018-04-18,2753.51,0.0,83,4.435,7.920631740437361
2018-04-18,2753.51,0.0,90,4.435,7.920631740437361
2018-04-18,2753.51,0.0,84,4.435,7.920631740437361
2018-04-18,2753.51,0.0,83,4.435,7.920631740437361
2018-04-18,2753.51,0.0,85,4.435,7.920631740437361
2018-04-18,2753.51,0.0,87,4.435,7.920631740437361
2018-04-18,2753.51,0.0,83,4.435,7.920631740437361
2018-04-17,2674.61,0.0,85,4.4335,7.891558854308547
2018-04-17,2674.61,0.83,82,4.4335,7.891558854308547
2018-04-17,2674.61,0.0,87,4.4335,7.891558854308547
2018-04-17,2674.61,0.71,81,4.4335,7.891558854308547
2018-04-17,2674.61,0.0,86,4.4335,7.891558854308547
2018-04-17,2674.61,1.42,84,4.4335,7.891558854308547
2018-04-17,2674.61,0.0,86,4.4335,7.891558854308547
2018-04-17,2674.61,0.0,85,4.4335,7.891558854308547
2018-04-17,2674.61,0.0,81,4.4335,7.891558854308547
2018-04-16,2682.65,0.0,84,4.423,7.894560390928453
2018-04-16,2682.65,0.0,78,4.423,7.894560390928453
2018-04-16,2682.65,0.0,80,4.423,7.894560390928453
2018-04-16,2682.65,0.0,83,4.423,7.894560390928453
2018-04-16,2682.65,0.0,81,4.423,7.894560390928453
2018-04-16,2682.65,0.0,82,4.423,7.894560390928453
2018-04-13,2549.32,0.0,83,4.428,7.843581935923927
2018-04-13,2549.32,0.0,83,4.428,7.843581935923927
2018-04-13,2549.32,0.0,83,4.428,7.843581935923927
2018-04-13,2549.32,0.0,80,4.428,7.843581935923927
2018-04-13,2549.32,0.0,83,4.428,7.843581935923927
2018-04-13,2549.32,0.0,84,4.428,7.843581935923927
2018-04-13,2549.32,0.0,83,4.428,7.843581935923927
2018-04-13,2549.32,0.0,82,4.428,7.843581935923927
2018-04-12,2538.9,0.0,83,4.428,7.83948619534417
2018-04-12,2538.9,0.0,83,4.428,7.83948619534417
2018-04-12,2538.9,0.0,84,4.428,7.83948619534417
2018-04-12,2538.9,0.0,83,4.428,7.83948619534417
2018-04-12,2538.9,0.0,85,4.428,7.83948619534417
2018-04-12,2538.9,0.0,84,4.428,7.83948619534417
2018-04-12,2538.9,0.0,85,4.428,7.83948619534417
2018-04-12,2538.9,0.0,87,4.428,7.83948619534417
2018-04-12,2538.9,0.0,83,4.428,7.83948619534417
2018-04-12,2538.9,0.0,84,4.428,7.83948619534417
2018-04-11,2555.02,0.0,80,4.42,7.845815330395817
2018-04-11,2555.02,0.0,83,4.42,7.845815330395817
2018-04-11,2555.02,0.0,82,4.42,7.845815330395817
2018-04-11,2555.02,0.0,83,4.42,7.845815330395817
2018-04-11,2555.02,1.14,83,4.42,7.845815330395817
2018-04-11,2555.02,0.0,86,4.42,7.845815330395817
2018-04-11,2555.02,0.0,82,4.42,7.845815330395817
2018-04-11,2555.02,0.0,85,4.42,7.845815330395817
2018-04-10,2503.06,0.0,79,4.4219,7.8252692623789875
2018-04-10,2503.06,0.0,79,4.4219,7.8252692623789875
2018-04-10,2503.06,0.0,80,4.4219,7.8252692623789875
2018-04-10,2503.06,0.0,78,4.4219,7.8252692623789875
2018-04-10,2503.06,0.0,79,4.4219,7.8252692623789875
2018-04-10,2503.06,0.0,76,4.4219,7.8252692623789875
2018-04-09,2516.64,0.0,83,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,83,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,87,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,82,4.429,7.8306799574923325
2018-04-09,2516.64,0.12,84,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,86,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,83,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,85,4.429,7.8306799574923325
2018-04-09,2516.64,0.0,84,4.429,7.8306799574923325
2018-04-06,2462.02,0.0,85,4.445,7.808737430188251
2018-04-06,2462.02,0.0,81,4.445,7.808737430188251
2018-04-06,2462.02,0.0,82,4.445,7.808737430188251
2018-04-06,2462.02,0.0,84,4.445,7.808737430188251
2018-04-06,2462.02,0.0,79,4.445,7.808737430188251
2018-04-05,2503.56,0.0,85,4.445,7.825468997929783
2018-04-05,2503.56,0.0,88,4.445,7.825468997929783
2018-04-05,2503.56,0.0,88,4.445,7.825468997929783
2018-04-05,2503.56,0.0,86,4.445,7.825468997929783
2018-04-05,2503.56,0.0,85,4.445,7.825468997929783
2018-04-05,2503.56,0.0,85,4.445,7.825468997929783
2018-04-05,2503.56,0.0,84,4.445,7.825468997929783
2018-04-05,2503.56,0.0,83,4.445,7.825468997929783
2018-04-04,2503.87,0.0,85,4.425,7.825592813939351
2018-04-04,2503.87,0.75,81,4.425,7.825592813939351
2018-04-04,2503.87,0.0,88,4.425,7.825592813939351
2018-04-04,2503.87,0.0,83,4.425,7.825592813939351
2018-04-04,2503.87,0.01,85,4.425,7.825592813939351
2018-04-04,2503.87,0.0,87,4.425,7.825592813939351
2018-04-04,2503.87,0.0,84,4.425,7.825592813939351
2018-04-04,2503.87,0.16,83,4.425,7.825592813939351
2018-04-04,2503.87,0.0,83,4.425,7.825592813939351
2018-04-03,2508.78,0.0,85,4.415,7.827551858185537
2018-04-03,2508.78,0.0,83,4.415,7.827551858185537
2018-04-03,2508.78,0.0,89,4.415,7.827551858185537
2018-04-03,2508.78,0.0,83,4.415,7.827551858185537
2018-04-03,2508.78,0.0,84,4.415,7.827551858185537
2018-04-03,2508.78,0.0,85,4.415,7.827551858185537
2018-04-03,2508.78,0.0,84,4.415,7.827551858185537
2018-04-03,2508.78,0.0,87,4.415,7.827551858185537
2018-04-03,2508.78,0.0,81,4.415,7.827551858185537
2018-04-02,2574.03,0.0,85,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,83,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,86,4.4125,7.853228043099808
2018-04-02,2574.03,0.28,83,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,85,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,83,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,85,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,89,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,85,4.4125,7.853228043099808
2018-04-02,2574.03,0.0,83,4.4125,7.853228043099808
2018-03-29,2540.41,0.0,84,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,80,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,82,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,81,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,85,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,83,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,84,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,82,4.4125,7.840080764309042
2018-03-29,2540.41,0.0,82,4.4125,7.840080764309042
2018-03-28,2595.92,0.0,85,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,84,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,84,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,82,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,83,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,83,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,83,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,83,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,82,4.4125,7.861696260708152
2018-03-28,2595.92,0.0,83,4.4125,7.861696260708152
2018-03-27,2566.84,0.0,84,4.405,7.850430849360984
2018-03-27,2566.84,0.0,86,4.405,7.850430849360984
2018-03-27,2566.84,0.0,84,4.405,7.850430849360984
2018-03-27,2566.84,0.0,85,4.405,7.850430849360984
2018-03-27,2566.84,0.0,87,4.405,7.850430849360984
2018-03-27,2566.84,0.0,84,4.405,7.850430849360984
2018-03-26,2641.33,0.0,84,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,83,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,82,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,83,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,83,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,87,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,83,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,88,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,84,4.405,7.8790378571606405
2018-03-26,2641.33,0.0,85,4.405,7.8790378571606405
2018-03-23,2634.29,0.0,84,4.394,7.876368974951996
2018-03-23,2634.29,0.0,78,4.394,7.876368974951996
2018-03-23,2634.29,0.0,84,4.394,7.876368974951996
2018-03-23,2634.29,0.0,80,4.394,7.876368974951996
2018-03-23,2634.29,0.0,83,4.394,7.876368974951996
2018-03-23,2634.29,0.0,80,4.394,7.876368974951996
2018-03-22,2555.31,0.0,84,4.4075,7.845928826001898
2018-03-22,2555.31,0.12,80,4.4075,7.845928826001898
2018-03-22,2555.31,0.0,87,4.4075,7.845928826001898
2018-03-22,2555.31,1.61,81,4.4075,7.845928826001898
2018-03-22,2555.31,0.0,83,4.4075,7.845928826001898
2018-03-22,2555.31,0.0,84,4.4075,7.845928826001898
2018-03-22,2555.31,0.0,83,4.4075,7.845928826001898
2018-03-22,2555.31,0.63,83,4.4075,7.845928826001898
2018-03-22,2555.31,0.0,81,4.4075,7.845928826001898
2018-03-21,2542.99,0.0,85,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,82,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,83,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,85,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,86,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,83,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,86,4.4085,7.841095833051037
2018-03-21,2542.99,0.0,83,4.4085,7.841095833051037
2018-03-20,2501.57,0.0,84,4.407,7.824673813746811
2018-03-20,2501.57,0.67,81,4.407,7.824673813746811
2018-03-20,2501.57,0.0,85,4.407,7.824673813746811
2018-03-20,2501.57,0.0,86,4.407,7.824673813746811
2018-03-20,2501.57,0.0,83,4.407,7.824673813746811
2018-03-20,2501.57,0.0,84,4.407,7.824673813746811
2018-03-20,2501.57,0.0,84,4.407,7.824673813746811
2018-03-20,2501.57,0.0,82,4.407,7.824673813746811
2018-03-19,2466.72,0.0,84,4.4336,7.8106446119120285
